Feature	Importance
GD.gap0	0.000000
GC.gap0	0.000000
GA.gap0	0.000000
FY.gap0	0.000000
FW.gap0	0.000000
FV.gap0	0.000000
FT.gap0	0.000000
GQ.gap0	0.000000
GR.gap0	0.000000
GS.gap0	0.000000
GT.gap0	0.000000
HM.gap0	0.000000
G_I	0.000000
HL.gap0	0.000000
HK.gap0	0.000000
HI.gap0	0.000000
HH.gap0	0.000000
HG.gap0	0.000000
HF.gap0	0.000000
HE.gap0	0.000000
HD.gap0	0.000000
HC.gap0	0.000000
G_K	0.000000
HA.gap0	0.000000
GY.gap0	0.000000
G_L	0.000000
GW.gap0	0.000000
GV.gap0	0.000000
AN.gap0	0.000000
AL.gap0	0.000000
MT-feat	0.000000
QQ-feat	0.000000
RC-feat	0.000000
RA-feat	0.000000
H_T	0.000000
QY-feat	0.000000
H_V	0.000000
QV-feat	0.000000
QS-feat	0.000000
QR-feat	0.000000
QP-feat	0.000000
RD-feat	0.000000
QN-feat	0.000000
H_W	0.000000
QM-feat	0.000000
QL-feat	0.000000
H_Y	0.000000
QH-feat	0.000000
QG-feat	0.000000
QE-feat	0.000000
H_S	0.000000
RE-feat	0.000000
H_P	0.000000
RR-feat	0.000000
SF-feat	0.000000
SE-feat	0.000000
SC-feat	0.000000
SA-feat	0.000000
RY-feat	0.000000
RW-feat	0.000000
RT-feat	0.000000
RS-feat	0.000000
RQ-feat	0.000000
RF-feat	0.000000
RP-feat	0.000000
H_Q	0.000000
RM-feat	0.000000
RL-feat	0.000000
RK-feat	0.000000
RI-feat	0.000000
RH-feat	0.000000
H_R	0.000000
QD-feat	0.000000
QC-feat	0.000000
PY-feat	0.000000
NK-feat	0.000000
I_I	0.000000
NT-feat	0.000000
NS-feat	0.000000
NR-feat	0.000000
NQ-feat	0.000000
I_K	0.000000
NN-feat	0.000000
NM-feat	0.000000
NF-feat	0.000000
PW-feat	0.000000
ND-feat	0.000000
NC-feat	0.000000
I_L	0.000000
NA-feat	0.000000
MY-feat	0.000000
MH.gap1	0.000000
I_M	0.000000
MV-feat	0.000000
I_H	0.000000
NW-feat	0.000000
NY-feat	0.000000
PC-feat	0.000000
PV-feat	0.000000
PS-feat	0.000000
PR-feat	0.000000
I_A	0.000000
I_C	0.000000
PP-feat	0.000000
PN-feat	0.000000
PM-feat	0.000000
I_E	0.000000
PK-feat	0.000000
PI-feat	0.000000
PH-feat	0.000000
I_F	0.000000
PG-feat	0.000000
PF-feat	0.000000
I_G	0.000000
PD-feat	0.000000
SI-feat	0.000000
SL-feat	0.000000
AK.gap0	0.000000
WQ-feat	0.000000
YF-feat	0.000000
YC-feat	0.000000
WY-feat	0.000000
WW-feat	0.000000
WV-feat	0.000000
WT-feat	0.000000
WS-feat	0.000000
G_V	0.000000
WP-feat	0.000000
YH-feat	0.000000
WM-feat	0.000000
WL-feat	0.000000
WK-feat	0.000000
WI-feat	0.000000
WH-feat	0.000000
WG-feat	0.000000
WF-feat	0.000000
WE-feat	0.000000
YG-feat	0.000000
YI-feat	0.000000
SM-feat	0.000000
YY-feat	0.000000
AI.gap0	0.000000
AH.gap0	0.000000
AG.gap0	0.000000
AF.gap0	0.000000
AE.gap0	0.000000
AD.gap0	0.000000
AC.gap0	0.000000
AA.gap0	0.000000
YW-feat	0.000000
YK-feat	0.000000
G_S	0.000000
YT-feat	0.000000
YR-feat	0.000000
YQ-feat	0.000000
YP-feat	0.000000
YN-feat	0.000000
YM-feat	0.000000
YL-feat	0.000000
WD-feat	0.000000
WC-feat	0.000000
VY-feat	0.000000
SW-feat	0.000000
H_D	0.000000
H_E	0.000000
TC-feat	0.000000
H_F	0.000000
H_G	0.000000
SY-feat	0.000000
H_H	0.000000
H_I	0.000000
H_K	0.000000
VV-feat	0.000000
H_L	0.000000
SV-feat	0.000000
ST-feat	0.000000
SS-feat	0.000000
H_M	0.000000
SQ-feat	0.000000
H_N	0.000000
SP-feat	0.000000
TE-feat	0.000000
TF-feat	0.000000
TG-feat	0.000000
TH-feat	0.000000
G_W	0.000000
VR-feat	0.000000
VP-feat	0.000000
VN-feat	0.000000
VM-feat	0.000000
VI-feat	0.000000
VH-feat	0.000000
VF-feat	0.000000
TY-feat	0.000000
TW-feat	0.000000
TT-feat	0.000000
G_Y	0.000000
H_A	0.000000
TP-feat	0.000000
H_C	0.000000
TK-feat	0.000000
TI-feat	0.000000
MW-feat	0.000000
Global Avg	0.000000
MI.gap1	0.000000
HF.gap5	0.000000
IQ.gap5	0.000000
IP.gap5	0.000000
IM.gap5	0.000000
II.gap5	0.000000
IH.gap5	0.000000
IG.gap5	0.000000
IE.gap5	0.000000
IC.gap5	0.000000
HW.gap5	0.000000
HV.gap5	0.000000
HT.gap5	0.000000
HS.gap5	0.000000
HR.gap5	0.000000
HQ.gap5	0.000000
HP.gap5	0.000000
HN.gap5	0.000000
HM.gap5	0.000000
HL.gap5	0.000000
HK.gap5	0.000000
IR.gap5	0.000000
IS.gap5	0.000000
IV.gap5	0.000000
KV.gap5	0.000000
LP.gap5	0.000000
LN.gap5	0.000000
LM.gap5	0.000000
LF.gap5	0.000000
LC.gap5	0.000000
LA.gap5	0.000000
KY.gap5	0.000000
KW.gap5	0.000000
KT.gap5	0.000000
IW.gap5	0.000000
KR.gap5	0.000000
KQ.gap5	0.000000
KP.gap5	0.000000
KM.gap5	0.000000
KG.gap5	0.000000
KF.gap5	0.000000
KE.gap5	0.000000
KC.gap5	0.000000
HI.gap5	0.000000
HD.gap5	0.000000
WE.gap5	0.000000
HC.gap5	0.000000
ER.gap5	0.000000
EQ.gap5	0.000000
EN.gap5	0.000000
EM.gap5	0.000000
EL.gap5	0.000000
EH.gap5	0.000000
EF.gap5	0.000000
ED.gap5	0.000000
EC.gap5	0.000000
DY.gap5	0.000000
DW.gap5	0.000000
DT.gap5	0.000000
DS.gap5	0.000000
DR.gap5	0.000000
DQ.gap5	0.000000
DP.gap5	0.000000
DN.gap5	0.000000
DK.gap5	0.000000
DH.gap5	0.000000
ES.gap5	0.000000
EW.gap5	0.000000
FA.gap5	0.000000
FW.gap5	0.000000
HA.gap5	0.000000
GW.gap5	0.000000
GP.gap5	0.000000
GK.gap5	0.000000
GI.gap5	0.000000
GH.gap5	0.000000
GC.gap5	0.000000
FY.gap5	0.000000
FV.gap5	0.000000
FC.gap5	0.000000
FT.gap5	0.000000
FQ.gap5	0.000000
FM.gap5	0.000000
FL.gap5	0.000000
FH.gap5	0.000000
FF.gap5	0.000000
FE.gap5	0.000000
FD.gap5	0.000000
LQ.gap5	0.000000
LR.gap5	0.000000
LT.gap5	0.000000
LW.gap5	0.000000
SH.gap5	0.000000
SG.gap5	0.000000
SE.gap5	0.000000
RY.gap5	0.000000
RW.gap5	0.000000
RV.gap5	0.000000
RT.gap5	0.000000
RS.gap5	0.000000
RQ.gap5	0.000000
RP.gap5	0.000000
RM.gap5	0.000000
RL.gap5	0.000000
RK.gap5	0.000000
RH.gap5	0.000000
RE.gap5	0.000000
RC.gap5	0.000000
QW.gap5	0.000000
QS.gap5	0.000000
QQ.gap5	0.000000
SP.gap5	0.000000
SS.gap5	0.000000
SW.gap5	0.000000
TW.gap5	0.000000
WA.gap5	0.000000
VW.gap5	0.000000
VP.gap5	0.000000
VN.gap5	0.000000
VM.gap5	0.000000
VK.gap5	0.000000
VF.gap5	0.000000
VC.gap5	0.000000
TT.gap5	0.000000
SY.gap5	0.000000
TP.gap5	0.000000
TN.gap5	0.000000
TK.gap5	0.000000
TI.gap5	0.000000
TH.gap5	0.000000
TG.gap5	0.000000
TD.gap5	0.000000
TC.gap5	0.000000
QN.gap5	0.000000
QM.gap5	0.000000
QI.gap5	0.000000
MQ.gap5	0.000000
NK.gap5	0.000000
NH.gap5	0.000000
NG.gap5	0.000000
ND.gap5	0.000000
NC.gap5	0.000000
MY.gap5	0.000000
MW.gap5	0.000000
MT.gap5	0.000000
MN.gap5	0.000000
NN.gap5	0.000000
MM.gap5	0.000000
ML.gap5	0.000000
MI.gap5	0.000000
MH.gap5	0.000000
MG.gap5	0.000000
ME.gap5	0.000000
MD.gap5	0.000000
MC.gap5	0.000000
NM.gap5	0.000000
NP.gap5	0.000000
QG.gap5	0.000000
PM.gap5	0.000000
QF.gap5	0.000000
QC.gap5	0.000000
PW.gap5	0.000000
PV.gap5	0.000000
PT.gap5	0.000000
PQ.gap5	0.000000
PP.gap5	0.000000
PN.gap5	0.000000
PK.gap5	0.000000
NQ.gap5	0.000000
PG.gap5	0.000000
PF.gap5	0.000000
PE.gap5	0.000000
NW.gap5	0.000000
NV.gap5	0.000000
NT.gap5	0.000000
NS.gap5	0.000000
NR.gap5	0.000000
DD.gap5	0.000000
DC.gap5	0.000000
DA.gap5	0.000000
SI.gap4	0.000000
QN.gap4	0.000000
QM.gap4	0.000000
QL.gap4	0.000000
QK.gap4	0.000000
QH.gap4	0.000000
QG.gap4	0.000000
QF.gap4	0.000000
QE.gap4	0.000000
QC.gap4	0.000000
PY.gap4	0.000000
PW.gap4	0.000000
PR.gap4	0.000000
PQ.gap4	0.000000
PN.gap4	0.000000
PM.gap4	0.000000
PL.gap4	0.000000
PK.gap4	0.000000
PH.gap4	0.000000
PF.gap4	0.000000
QP.gap4	0.000000
QQ.gap4	0.000000
QR.gap4	0.000000
RK.gap4	0.000000
SD.gap4	0.000000
SC.gap4	0.000000
RY.gap4	0.000000
RW.gap4	0.000000
RT.gap4	0.000000
RR.gap4	0.000000
RM.gap4	0.000000
RL.gap4	0.000000
RI.gap4	0.000000
QS.gap4	0.000000
RH.gap4	0.000000
RG.gap4	0.000000
RE.gap4	0.000000
RD.gap4	0.000000
RC.gap4	0.000000
QY.gap4	0.000000
QW.gap4	0.000000
QV.gap4	0.000000
PD.gap4	0.000000
PC.gap4	0.000000
NY.gap4	0.000000
LF.gap4	0.000000
MD.gap4	0.000000
MC.gap4	0.000000
LY.gap4	0.000000
LW.gap4	0.000000
LT.gap4	0.000000
LR.gap4	0.000000
LP.gap4	0.000000
LH.gap4	0.000000
LC.gap4	0.000000
MH.gap4	0.000000
LA.gap4	0.000000
KY.gap4	0.000000
KW.gap4	0.000000
KV.gap4	0.000000
KT.gap4	0.000000
KQ.gap4	0.000000
KN.gap4	0.000000
KM.gap4	0.000000
MF.gap4	0.000000
MK.gap4	0.000000
NT.gap4	0.000000
NC.gap4	0.000000
NR.gap4	0.000000
NQ.gap4	0.000000
NL.gap4	0.000000
NH.gap4	0.000000
NG.gap4	0.000000
NF.gap4	0.000000
NE.gap4	0.000000
ND.gap4	0.000000
MY.gap4	0.000000
ML.gap4	0.000000
MW.gap4	0.000000
MT.gap4	0.000000
MS.gap4	0.000000
MR.gap4	0.000000
MQ.gap4	0.000000
MP.gap4	0.000000
MN.gap4	0.000000
MM.gap4	0.000000
SE.gap4	0.000000
SK.gap4	0.000000
CY.gap5	0.000000
SL.gap4	0.000000
AH.gap5	0.000000
AD.gap5	0.000000
AC.gap5	0.000000
YY.gap4	0.000000
YW.gap4	0.000000
YR.gap4	0.000000
YQ.gap4	0.000000
YP.gap4	0.000000
YN.gap4	0.000000
YM.gap4	0.000000
YL.gap4	0.000000
YH.gap4	0.000000
YG.gap4	0.000000
YF.gap4	0.000000
YE.gap4	0.000000
YD.gap4	0.000000
YC.gap4	0.000000
YA.gap4	0.000000
WY.gap4	0.000000
AI.gap5	0.000000
AK.gap5	0.000000
AR.gap5	0.000000
CM.gap5	0.000000
CW.gap5	0.000000
CV.gap5	0.000000
CT.gap5	0.000000
CS.gap5	0.000000
CR.gap5	0.000000
CQ.gap5	0.000000
CP.gap5	0.000000
CN.gap5	0.000000
CL.gap5	0.000000
CA.gap5	0.000000
CK.gap5	0.000000
CI.gap5	0.000000
CH.gap5	0.000000
CG.gap5	0.000000
CF.gap5	0.000000
CE.gap5	0.000000
CD.gap5	0.000000
CC.gap5	0.000000
WW.gap4	0.000000
WV.gap4	0.000000
WT.gap4	0.000000
TI.gap4	0.000000
VH.gap4	0.000000
VC.gap4	0.000000
TY.gap4	0.000000
TS.gap4	0.000000
TR.gap4	0.000000
TQ.gap4	0.000000
TP.gap4	0.000000
TK.gap4	0.000000
TH.gap4	0.000000
VL.gap4	0.000000
TD.gap4	0.000000
TC.gap4	0.000000
ST.gap4	0.000000
SS.gap4	0.000000
SR.gap4	0.000000
SQ.gap4	0.000000
SP.gap4	0.000000
SN.gap4	0.000000
VI.gap4	0.000000
VM.gap4	0.000000
WS.gap4	0.000000
WH.gap4	0.000000
WR.gap4	0.000000
WQ.gap4	0.000000
WP.gap4	0.000000
WN.gap4	0.000000
WM.gap4	0.000000
WL.gap4	0.000000
WK.gap4	0.000000
WI.gap4	0.000000
WG.gap4	0.000000
VN.gap4	0.000000
WF.gap4	0.000000
WE.gap4	0.000000
WD.gap4	0.000000
WC.gap4	0.000000
WA.gap4	0.000000
VY.gap4	0.000000
VR.gap4	0.000000
VQ.gap4	0.000000
WC.gap5	0.000000
WF.gap5	0.000000
KE.gap4	0.000000
postivecharger.negativecharger.gap0	0.000000
alphaticr.uncharger.gap4	0.000000
uncharger.alphaticr.gap3	0.000000
postivecharger.alphaticr.gap3	0.000000
aromatic.aromatic.gap3	0.000000
alphaticr.aromatic.gap3	0.000000
negativecharger.aromatic.gap2	0.000000
aromatic.aromatic.gap2	0.000000
negativecharger.uncharger.gap1	0.000000
negativecharger.negativecharger.gap1	0.000000
negativecharger.aromatic.gap1	0.000000
aromatic.uncharger.gap1	0.000000
aromatic.negativecharger.gap1	0.000000
aromatic.aromatic.gap1	0.000000
alphaticr.uncharger.gap1	0.000000
alphaticr.negativecharger.gap1	0.000000
alphaticr.aromatic.gap1	0.000000
uncharger.alphaticr.gap0	0.000000
negativecharger.uncharger.gap0	0.000000
negativecharger.aromatic.gap0	0.000000
negativecharger.aromatic.gap4	0.000000
negativecharger.postivecharger.gap4	0.000000
uncharger.alphaticr.gap4	0.000000
alphaticr.postivecharger	0.000000
postivecharger.alphaticr	0.000000
aromatic.uncharger	0.000000
aromatic.negativecharger	0.000000
aromatic.postivecharger	0.000000
aromatic.aromatic	0.000000
aromatic.alphaticr	0.000000
alphaticr.uncharger	0.000000
alphaticr.negativecharger	0.000000
alphaticr.aromatic	0.000000
uncharger.aromatic.gap4	0.000000
alphaticr.alphaticr	0.000000
uncharger.uncharger.gap5	0.000000
uncharger.negativecharger.gap5	0.000000
uncharger.alphaticr.gap5	0.000000
negativecharger.uncharger.gap5	0.000000
negativecharger.postivecharger.gap5	0.000000
negativecharger.aromatic.gap5	0.000000
alphaticr.uncharger.gap5	0.000000
negativecharger.alphaticr.gap0	0.000000
uncharge	0.000000
WG.gap5	0.000000
YW	0.000000
VS	0.000000
VQ	0.000000
VP	0.000000
VN	0.000000
VK	0.000000
VG	0.000000
TY	0.000000
TW	0.000000
TS	0.000000
TR	0.000000
TM	0.000000
TI	0.000000
TH	0.000000
TF	0.000000
TE	0.000000
SV	0.000000
ST	0.000000
SS	0.000000
SQ	0.000000
VT	0.000000
WC	0.000000
WE	0.000000
YF	0.000000
YT	0.000000
YR	0.000000
YP	0.000000
YM	0.000000
YL	0.000000
YI	0.000000
YH	0.000000
YG	0.000000
YD	0.000000
WH	0.000000
YC	0.000000
WW	0.000000
WV	0.000000
WS	0.000000
WP	0.000000
WN	0.000000
WK	0.000000
WI	0.000000
postivecharger.aromatic	0.000000
postivecharger.postivecharger	0.000000
postivecharger.negativecharger	0.000000
postivecharger.uncharger	0.000000
uncharger.alphaticr.postivecharger	0.000000
negativecharger.uncharger.postivecharger	0.000000
negativecharger.uncharger.alphaticr	0.000000
negativecharger.negativecharger.negativecharger	0.000000
negativecharger.negativecharger.postivecharger	0.000000
negativecharger.negativecharger.aromatic	0.000000
negativecharger.postivecharger.uncharger	0.000000
negativecharger.postivecharger.negativecharger	0.000000
negativecharger.postivecharger.postivecharger	0.000000
negativecharger.postivecharger.aromatic	0.000000
negativecharger.aromatic.uncharger	0.000000
negativecharger.aromatic.negativecharger	0.000000
negativecharger.aromatic.postivecharger	0.000000
negativecharger.aromatic.aromatic	0.000000
postivecharger.uncharger.aromatic	0.000000
postivecharger.negativecharger.negativecharger	0.000000
postivecharger.negativecharger.postivecharger	0.000000
postivecharger.negativecharger.aromatic	0.000000
postivecharger.negativecharger.alphaticr	0.000000
uncharger.aromatic.alphaticr	0.000000
uncharger.aromatic.aromatic	0.000000
uncharger.aromatic.negativecharger	0.000000
solventaccess.G2	0.000000
Crosscorr_w7	0.000000
Crosscorr_w6	0.000000
Crosscorr_w5	0.000000
Crosscorr_w4	0.000000
Crosscorr_w3	0.000000
Crosscorr_w2	0.000000
Crosscorr_w1	0.000000
Autocorr_w5	0.000000
charge.G3	0.000000
uncharger.postivecharger.alphaticr	0.000000
charge.G2	0.000000
hydrophobicity_FASG890101.G3	0.000000
hydrophobicity_ZIMJ680101.G2	0.000000
uncharger.uncharger.aromatic	0.000000
uncharger.negativecharger.negativecharger	0.000000
uncharger.negativecharger.postivecharger	0.000000
uncharger.negativecharger.aromatic	0.000000
uncharger.postivecharger.postivecharger	0.000000
postivecharger.postivecharger.postivecharger	0.000000
postivecharger.postivecharger.aromatic	0.000000
postivecharger.postivecharger.alphaticr	0.000000
uncharger.uncharger	0.000000
alphaticr.uncharger.alphaticr	0.000000
alphaticr.negativecharger.uncharger	0.000000
alphaticr.negativecharger.postivecharger	0.000000
alphaticr.postivecharger.alphaticr	0.000000
alphaticr.aromatic.negativecharger	0.000000
alphaticr.aromatic.postivecharger	0.000000
alphaticr.aromatic.aromatic	0.000000
alphaticr.alphaticr.negativecharger	0.000000
uncharger.negativecharger	0.000000
aromatic.alphaticr.negativecharger	0.000000
uncharger.postivecharger	0.000000
uncharger.aromatic	0.000000
uncharger.alphaticr	0.000000
negativecharger.uncharger	0.000000
negativecharger.negativecharger	0.000000
negativecharger.postivecharger	0.000000
negativecharger.aromatic	0.000000
negativecharger.alphaticr	0.000000
alphaticr.uncharger.aromatic	0.000000
aromatic.aromatic.aromatic	0.000000
postivecharger.aromatic.negativecharger	0.000000
aromatic.uncharger.alphaticr	0.000000
postivecharger.aromatic.postivecharger	0.000000
postivecharger.aromatic.aromatic	0.000000
postivecharger.alphaticr.postivecharger	0.000000
postivecharger.alphaticr.aromatic	0.000000
postivecharger.alphaticr.alphaticr	0.000000
aromatic.uncharger.negativecharger	0.000000
aromatic.uncharger.postivecharger	0.000000
aromatic.uncharger.aromatic	0.000000
aromatic.negativecharger.uncharger	0.000000
aromatic.aromatic.postivecharger	0.000000
aromatic.negativecharger.postivecharger	0.000000
aromatic.negativecharger.aromatic	0.000000
aromatic.negativecharger.alphaticr	0.000000
aromatic.postivecharger.uncharger	0.000000
aromatic.postivecharger.aromatic	0.000000
aromatic.postivecharger.alphaticr	0.000000
aromatic.aromatic.uncharger	0.000000
aromatic.aromatic.negativecharger	0.000000
SK	0.000000
SI	0.000000
SE	0.000000
HE	0.000000
EK	0.000000
EH	0.000000
EF	0.000000
EC	0.000000
EA	0.000000
DY	0.000000
DR	0.000000
DQ	0.000000
DP	0.000000
DM	0.000000
DI	0.000000
DF	0.000000
DD	0.000000
DC	0.000000
DA	0.000000
CW	0.000000
CT	0.000000
CS	0.000000
CR	0.000000
EN	0.000000
ER	0.000000
EY	0.000000
GC	0.000000
GY	0.000000
GW	0.000000
GQ	0.000000
GN	0.000000
GM	0.000000
GL	0.000000
GF	0.000000
GE	0.000000
FY	0.000000
FA	0.000000
FW	0.000000
FS	0.000000
FQ	0.000000
FN	0.000000
FM	0.000000
FH	0.000000
FF	0.000000
FC	0.000000
CQ	0.000000
CP	0.000000
CN	0.000000
WT.gap5	0.000000
YM.gap5	0.000000
YL.gap5	0.000000
YK.gap5	0.000000
YH.gap5	0.000000
YC.gap5	0.000000
WY.gap5	0.000000
WW.gap5	0.000000
WV.gap5	0.000000
WS.gap5	0.000000
YP.gap5	0.000000
WR.gap5	0.000000
WQ.gap5	0.000000
WP.gap5	0.000000
WN.gap5	0.000000
WM.gap5	0.000000
WK.gap5	0.000000
WI.gap5	0.000000
WH.gap5	0.000000
YN.gap5	0.000000
YQ.gap5	0.000000
CM	0.000000
AQ	0.000000
CL	0.000000
CK	0.000000
CI	0.000000
CG	0.000000
CF	0.000000
CE	0.000000
CA	0.000000
AT	0.000000
AP	0.000000
YR.gap5	0.000000
AN	0.000000
AI	0.000000
AH	0.000000
AD	0.000000
YW.gap5	0.000000
YV.gap5	0.000000
YT.gap5	0.000000
YS.gap5	0.000000
HD	0.000000
HF	0.000000
SA	0.000000
HH	0.000000
PY	0.000000
PW	0.000000
PV	0.000000
PT	0.000000
PQ	0.000000
PP	0.000000
PM	0.000000
PL	0.000000
PH	0.000000
PF	0.000000
PD	0.000000
PC	0.000000
NY	0.000000
NW	0.000000
NV	0.000000
NT	0.000000
NR	0.000000
NQ	0.000000
NN	0.000000
QA	0.000000
QC	0.000000
QD	0.000000
QY	0.000000
RS	0.000000
RN	0.000000
RM	0.000000
RH	0.000000
RG	0.000000
RF	0.000000
RD	0.000000
RC	0.000000
QW	0.000000
QF	0.000000
QV	0.000000
QT	0.000000
QR	0.000000
QQ	0.000000
QP	0.000000
QN	0.000000
QM	0.000000
QL	0.000000
NM	0.000000
NK	0.000000
NI	0.000000
IW	0.000000
KR	0.000000
KQ	0.000000
KP	0.000000
KN	0.000000
KH	0.000000
KF	0.000000
KC	0.000000
KA	0.000000
IS	0.000000
KV	0.000000
IQ	0.000000
IE	0.000000
ID	0.000000
IA	0.000000
HT	0.000000
HP	0.000000
HN	0.000000
HK	0.000000
KT	0.000000
KW	0.000000
NH	0.000000
MG	0.000000
NE	0.000000
MW	0.000000
MV	0.000000
MS	0.000000
MQ	0.000000
MP	0.000000
MN	0.000000
MM	0.000000
MF	0.000000
KY	0.000000
ME	0.000000
MC	0.000000
LY	0.000000
LV	0.000000
LM	0.000000
LL	0.000000
LD	0.000000
LC	0.000000
KH.gap4	0.000000
KC.gap4	0.000000
MM.gap1	0.000000
IR.gap2	0.000000
LV.gap2	0.000000
LT.gap2	0.000000
LR.gap2	0.000000
LQ.gap2	0.000000
LM.gap2	0.000000
LL.gap2	0.000000
LK.gap2	0.000000
LH.gap2	0.000000
LC.gap2	0.000000
KW.gap2	0.000000
KV.gap2	0.000000
KT.gap2	0.000000
KS.gap2	0.000000
KP.gap2	0.000000
KN.gap2	0.000000
KH.gap2	0.000000
KF.gap2	0.000000
KC.gap2	0.000000
KA.gap2	0.000000
LW.gap2	0.000000
LY.gap2	0.000000
MC.gap2	0.000000
NC.gap2	0.000000
NP.gap2	0.000000
NN.gap2	0.000000
NM.gap2	0.000000
NH.gap2	0.000000
NG.gap2	0.000000
NF.gap2	0.000000
NE.gap2	0.000000
ND.gap2	0.000000
MW.gap2	0.000000
MD.gap2	0.000000
MT.gap2	0.000000
MS.gap2	0.000000
MR.gap2	0.000000
MQ.gap2	0.000000
MN.gap2	0.000000
MM.gap2	0.000000
MH.gap2	0.000000
MF.gap2	0.000000
IW.gap2	0.000000
IP.gap2	0.000000
WS.gap2	0.000000
IN.gap2	0.000000
GQ.gap2	0.000000
GF.gap2	0.000000
GC.gap2	0.000000
FY.gap2	0.000000
FW.gap2	0.000000
FV.gap2	0.000000
FT.gap2	0.000000
FS.gap2	0.000000
FR.gap2	0.000000
FQ.gap2	0.000000
FP.gap2	0.000000
FL.gap2	0.000000
FK.gap2	0.000000
FI.gap2	0.000000
FG.gap2	0.000000
FF.gap2	0.000000
FE.gap2	0.000000
FC.gap2	0.000000
EW.gap2	0.000000
GR.gap2	0.000000
GW.gap2	0.000000
HC.gap2	0.000000
HV.gap2	0.000000
IM.gap2	0.000000
IL.gap2	0.000000
IF.gap2	0.000000
IE.gap2	0.000000
ID.gap2	0.000000
IC.gap2	0.000000
HY.gap2	0.000000
HW.gap2	0.000000
HT.gap2	0.000000
HD.gap2	0.000000
HS.gap2	0.000000
HQ.gap2	0.000000
HP.gap2	0.000000
HL.gap2	0.000000
HI.gap2	0.000000
HH.gap2	0.000000
HG.gap2	0.000000
HE.gap2	0.000000
NR.gap2	0.000000
NV.gap2	0.000000
NW.gap2	0.000000
NY.gap2	0.000000
TY.gap2	0.000000
TS.gap2	0.000000
TR.gap2	0.000000
TQ.gap2	0.000000
TP.gap2	0.000000
TN.gap2	0.000000
TL.gap2	0.000000
TK.gap2	0.000000
TI.gap2	0.000000
TH.gap2	0.000000
TF.gap2	0.000000
TE.gap2	0.000000
TC.gap2	0.000000
SV.gap2	0.000000
SS.gap2	0.000000
SQ.gap2	0.000000
SM.gap2	0.000000
SK.gap2	0.000000
SH.gap2	0.000000
VC.gap2	0.000000
VF.gap2	0.000000
VG.gap2	0.000000
WF.gap2	0.000000
WQ.gap2	0.000000
WP.gap2	0.000000
WN.gap2	0.000000
WM.gap2	0.000000
WK.gap2	0.000000
WI.gap2	0.000000
WH.gap2	0.000000
WG.gap2	0.000000
WE.gap2	0.000000
VK.gap2	0.000000
WD.gap2	0.000000
WC.gap2	0.000000
WA.gap2	0.000000
VY.gap2	0.000000
VT.gap2	0.000000
VS.gap2	0.000000
VQ.gap2	0.000000
VM.gap2	0.000000
SG.gap2	0.000000
SF.gap2	0.000000
SC.gap2	0.000000
PP.gap2	0.000000
QF.gap2	0.000000
QD.gap2	0.000000
QC.gap2	0.000000
PY.gap2	0.000000
PW.gap2	0.000000
PT.gap2	0.000000
PS.gap2	0.000000
PR.gap2	0.000000
PN.gap2	0.000000
QM.gap2	0.000000
PM.gap2	0.000000
PL.gap2	0.000000
PI.gap2	0.000000
PH.gap2	0.000000
PG.gap2	0.000000
PE.gap2	0.000000
PC.gap2	0.000000
PA.gap2	0.000000
QK.gap2	0.000000
QN.gap2	0.000000
RW.gap2	0.000000
RE.gap2	0.000000
RV.gap2	0.000000
RT.gap2	0.000000
RR.gap2	0.000000
RM.gap2	0.000000
RL.gap2	0.000000
RI.gap2	0.000000
RH.gap2	0.000000
RF.gap2	0.000000
RC.gap2	0.000000
QP.gap2	0.000000
RA.gap2	0.000000
QY.gap2	0.000000
QW.gap2	0.000000
QV.gap2	0.000000
QT.gap2	0.000000
QS.gap2	0.000000
QR.gap2	0.000000
QQ.gap2	0.000000
ES.gap2	0.000000
ER.gap2	0.000000
EQ.gap2	0.000000
VH.gap1	0.000000
SD.gap1	0.000000
SC.gap1	0.000000
SA.gap1	0.000000
RW.gap1	0.000000
RV.gap1	0.000000
RR.gap1	0.000000
RQ.gap1	0.000000
RN.gap1	0.000000
RL.gap1	0.000000
RI.gap1	0.000000
RH.gap1	0.000000
RG.gap1	0.000000
RF.gap1	0.000000
RD.gap1	0.000000
QW.gap1	0.000000
QV.gap1	0.000000
QT.gap1	0.000000
QS.gap1	0.000000
QR.gap1	0.000000
SE.gap1	0.000000
SF.gap1	0.000000
SG.gap1	0.000000
TH.gap1	0.000000
VE.gap1	0.000000
VD.gap1	0.000000
VC.gap1	0.000000
TW.gap1	0.000000
TS.gap1	0.000000
TP.gap1	0.000000
TN.gap1	0.000000
TL.gap1	0.000000
TC.gap1	0.000000
SH.gap1	0.000000
SW.gap1	0.000000
ST.gap1	0.000000
SS.gap1	0.000000
SR.gap1	0.000000
SN.gap1	0.000000
SM.gap1	0.000000
SK.gap1	0.000000
SI.gap1	0.000000
QQ.gap1	0.000000
QP.gap1	0.000000
QN.gap1	0.000000
NC.gap1	0.000000
NT.gap1	0.000000
NS.gap1	0.000000
NQ.gap1	0.000000
NN.gap1	0.000000
NL.gap1	0.000000
NI.gap1	0.000000
NH.gap1	0.000000
ND.gap1	0.000000
NA.gap1	0.000000
NY.gap1	0.000000
MY.gap1	0.000000
MW.gap1	0.000000
MV.gap1	0.000000
MS.gap1	0.000000
MR.gap1	0.000000
MQ.gap1	0.000000
MP.gap1	0.000000
