Feature	Importance
hydrophobicity_FASG890101.2.residue0	0.000000
hydrophobicity_FASG890101.1.residue100	0.000000
hydrophobicity_FASG890101.1.residue75	0.000000
hydrophobicity_FASG890101.1.residue50	0.000000
hydrophobicity_FASG890101.1.residue25	0.000000
hydrophobicity_FASG890101.1.residue0	0.000000
hydrophobicity_ENGD860101.3.residue100	0.000000
hydrophobicity_ENGD860101.3.residue75	0.000000
hydrophobicity_ENGD860101.3.residue25	0.000000
hydrophobicity_ENGD860101.2.residue100	0.000000
hydrophobicity_CASG920101.3.residue50	0.000000
hydrophobicity_ENGD860101.2.residue75	0.000000
hydrophobicity_ENGD860101.2.residue50	0.000000
hydrophobicity_ENGD860101.2.residue25	0.000000
hydrophobicity_ENGD860101.2.residue0	0.000000
hydrophobicity_ENGD860101.1.residue100	0.000000
hydrophobicity_ENGD860101.1.residue75	0.000000
hydrophobicity_ENGD860101.1.residue50	0.000000
hydrophobicity_ENGD860101.1.residue25	0.000000
hydrophobicity_ENGD860101.1.residue0	0.000000
hydrophobicity_CASG920101.3.residue100	0.000000
hydrophobicity_CASG920101.3.residue75	0.000000
hydrophobicity_ZIMJ680101.3.residue75	0.000000
hydrophobicity_ZIMJ680101.3.residue25	0.000000
hydrophobicity_ARGP820101.Tr1331	0.000000
secondarystruct.Tr1221	0.000000
hydrophobicity_PRAM900101.2.residue100	0.000000
hydrophobicity_PRAM900101.2.residue75	0.000000
hydrophobicity_PRAM900101.2.residue50	0.000000
hydrophobicity_PRAM900101.2.residue25	0.000000
hydrophobicity_PRAM900101.1.residue100	0.000000
hydrophobicity_PRAM900101.1.residue75	0.000000
hydrophobicity_PRAM900101.1.residue50	0.000000
hydrophobicity_PRAM900101.1.residue25	0.000000
solventaccess.Tr1331	0.000000
secondarystruct.Tr2332	0.000000
secondarystruct.Tr1331	0.000000
polarizability.Tr1331	0.000000
hydrophobicity_PRAM900101.3.residue25	0.000000
polarizability.Tr1221	0.000000
polarity.Tr1221	0.000000
normwaalsvolume.Tr1331	0.000000
hydrophobicity_ENGD860101.Tr2332	0.000000
hydrophobicity_CASG920101.Tr2332	0.000000
hydrophobicity_CASG920101.Tr1331	0.000000
hydrophobicity_CASG920101.Tr1221	0.000000
hydrophobicity_PONP930101.Tr2332	0.000000
hydrophobicity_PONP930101.Tr1221	0.000000
hydrophobicity_ZIMJ680101.Tr2332	0.000000
hydrophobicity_ZIMJ680101.Tr1221	0.000000
hydrophobicity_PRAM900101.3.residue0	0.000000
hydrophobicity_PRAM900101.3.residue50	0.000000
hydrophobicity_ZIMJ680101.3.residue0	0.000000
hydrophobicity_ARGP820101.3.residue75	0.000000
hydrophobicity_ZIMJ680101.2.residue100	0.000000
hydrophobicity_ZIMJ680101.2.residue75	0.000000
hydrophobicity_ZIMJ680101.2.residue50	0.000000
hydrophobicity_ZIMJ680101.2.residue25	0.000000
hydrophobicity_ZIMJ680101.2.residue0	0.000000
hydrophobicity_ZIMJ680101.1.residue100	0.000000
hydrophobicity_ZIMJ680101.1.residue75	0.000000
hydrophobicity_ZIMJ680101.1.residue50	0.000000
hydrophobicity_ZIMJ680101.1.residue25	0.000000
hydrophobicity_ZIMJ680101.1.residue0	0.000000
hydrophobicity_ARGP820101.3.residue100	0.000000
hydrophobicity_ARGP820101.3.residue50	0.000000
hydrophobicity_PRAM900101.3.residue75	0.000000
hydrophobicity_ARGP820101.3.residue25	0.000000
hydrophobicity_ARGP820101.3.residue0	0.000000
hydrophobicity_ARGP820101.2.residue100	0.000000
hydrophobicity_ARGP820101.2.residue75	0.000000
hydrophobicity_ARGP820101.2.residue50	0.000000
hydrophobicity_ARGP820101.2.residue0	0.000000
hydrophobicity_ARGP820101.1.residue100	0.000000
hydrophobicity_ARGP820101.1.residue75	0.000000
hydrophobicity_ARGP820101.1.residue50	0.000000
hydrophobicity_ARGP820101.1.residue25	0.000000
hydrophobicity_PRAM900101.3.residue100	0.000000
hydrophobicity_FASG890101.2.residue75	0.000000
hydrophobicity_FASG890101.2.residue100	0.000000
hydrophobicity_FASG890101.3.residue0	0.000000
secondarystruct.3.residue75	0.000000
solventaccess.3.residue0	0.000000
solventaccess.2.residue100	0.000000
solventaccess.2.residue75	0.000000
solventaccess.2.residue50	0.000000
solventaccess.2.residue25	0.000000
solventaccess.2.residue0	0.000000
solventaccess.1.residue100	0.000000
solventaccess.1.residue75	0.000000
solventaccess.1.residue50	0.000000
solventaccess.1.residue0	0.000000
secondarystruct.3.residue100	0.000000
secondarystruct.3.residue50	0.000000
solventaccess.3.residue50	0.000000
secondarystruct.3.residue0	0.000000
secondarystruct.2.residue100	0.000000
secondarystruct.2.residue50	0.000000
secondarystruct.2.residue25	0.000000
secondarystruct.1.residue100	0.000000
secondarystruct.1.residue50	0.000000
secondarystruct.1.residue25	0.000000
secondarystruct.1.residue0	0.000000
charge.3.residue100	0.000000
charge.3.residue75	0.000000
charge.3.residue50	0.000000
solventaccess.3.residue25	0.000000
solventaccess.3.residue75	0.000000
hydrophobicity_FASG890101.3.residue50	0.000000
Integer_Fourier_6	0.000000
Integer_Fourier_17	0.000000
Integer_Fourier_16	0.000000
Integer_Fourier_15	0.000000
Integer_Fourier_14	0.000000
Integer_Fourier_13	0.000000
Integer_Fourier_12	0.000000
Integer_Fourier_11	0.000000
Integer_Fourier_10	0.000000
Integer_Fourier_9	0.000000
Integer_Fourier_8	0.000000
Integer_Fourier_7	0.000000
Integer_Fourier_5	0.000000
solventaccess.3.residue100	0.000000
Integer_Fourier_4	0.000000
Integer_Fourier_3	0.000000
Integer_Fourier_2	0.000000
Integer_Fourier_1	0.000000
HydrophRatio	0.000000
BomanInd	0.000000
AliphaticInd	0.000000
Aromaticity	0.000000
InstabilityInd	0.000000
MW_Global	0.000000
Length	0.000000
charge.3.residue25	0.000000
charge.3.residue0	0.000000
charge.2.residue100	0.000000
normwaalsvolume.3.residue25	0.000000
polarity.2.residue100	0.000000
polarity.2.residue75	0.000000
polarity.2.residue50	0.000000
polarity.2.residue25	0.000000
polarity.1.residue100	0.000000
polarity.1.residue75	0.000000
polarity.1.residue50	0.000000
polarity.1.residue25	0.000000
polarity.1.residue0	0.000000
normwaalsvolume.3.residue75	0.000000
normwaalsvolume.3.residue50	0.000000
normwaalsvolume.3.residue0	0.000000
charge.2.residue75	0.000000
normwaalsvolume.2.residue100	0.000000
normwaalsvolume.2.residue75	0.000000
normwaalsvolume.2.residue50	0.000000
normwaalsvolume.2.residue0	0.000000
normwaalsvolume.1.residue100	0.000000
normwaalsvolume.1.residue75	0.000000
normwaalsvolume.1.residue50	0.000000
normwaalsvolume.1.residue25	0.000000
normwaalsvolume.1.residue0	0.000000
hydrophobicity_FASG890101.3.residue100	0.000000
hydrophobicity_FASG890101.3.residue75	0.000000
polarity.3.residue0	0.000000
polarity.3.residue25	0.000000
polarity.3.residue50	0.000000
polarity.3.residue100	0.000000
charge.2.residue50	0.000000
charge.2.residue25	0.000000
charge.2.residue0	0.000000
charge.1.residue100	0.000000
charge.1.residue75	0.000000
charge.1.residue50	0.000000
charge.1.residue25	0.000000
charge.1.residue0	0.000000
polarizability.3.residue100	0.000000
polarizability.3.residue75	0.000000
polarizability.3.residue50	0.000000
polarizability.3.residue25	0.000000
polarizability.3.residue0	0.000000
polarizability.2.residue100	0.000000
polarizability.2.residue75	0.000000
polarizability.2.residue50	0.000000
polarizability.2.residue25	0.000000
polarizability.2.residue0	0.000000
polarizability.1.residue100	0.000000
polarizability.1.residue75	0.000000
polarizability.1.residue50	0.000000
polarizability.1.residue25	0.000000
polarizability.1.residue0	0.000000
hydrophobicity_ARGP820101.Tr2332	0.000000
hydrophobicity_ARGP820101.Tr1221	0.000000
VK	0.000000
uncharger.negativecharger	0.000000
alphaticr.aromatic.uncharger	0.000000
alphaticr.aromatic.negativecharger	0.000000
alphaticr.aromatic.postivecharger	0.000000
alphaticr.aromatic.aromatic	0.000000
alphaticr.aromatic.alphaticr	0.000000
alphaticr.alphaticr.uncharger	0.000000
alphaticr.alphaticr.negativecharger	0.000000
alphaticr.alphaticr.postivecharger	0.000000
alphaticr.alphaticr.aromatic	0.000000
alphaticr.alphaticr.alphaticr	0.000000
uncharger.uncharger	0.000000
uncharger.postivecharger	0.000000
alphaticr.postivecharger.postivecharger	0.000000
uncharger.aromatic	0.000000
uncharger.alphaticr	0.000000
negativecharger.uncharger	0.000000
negativecharger.negativecharger	0.000000
negativecharger.aromatic	0.000000
negativecharger.alphaticr	0.000000
postivecharger.negativecharger	0.000000
postivecharger.postivecharger	0.000000
postivecharger.aromatic	0.000000
postivecharger.alphaticr	0.000000
aromatic.uncharger	0.000000
alphaticr.postivecharger.alphaticr	0.000000
alphaticr.negativecharger.alphaticr	0.000000
aromatic.alphaticr	0.000000
aromatic.alphaticr.uncharger	0.000000
aromatic.negativecharger.alphaticr	0.000000
aromatic.postivecharger.uncharger	0.000000
aromatic.postivecharger.negativecharger	0.000000
aromatic.postivecharger.postivecharger	0.000000
aromatic.postivecharger.aromatic	0.000000
aromatic.postivecharger.alphaticr	0.000000
aromatic.aromatic.uncharger	0.000000
aromatic.aromatic.negativecharger	0.000000
aromatic.aromatic.postivecharger	0.000000
aromatic.aromatic.aromatic	0.000000
aromatic.aromatic.alphaticr	0.000000
aromatic.alphaticr.negativecharger	0.000000
alphaticr.negativecharger.aromatic	0.000000
aromatic.alphaticr.postivecharger	0.000000
aromatic.alphaticr.aromatic	0.000000
aromatic.alphaticr.alphaticr	0.000000
alphaticr.uncharger.uncharger	0.000000
alphaticr.uncharger.negativecharger	0.000000
alphaticr.uncharger.postivecharger	0.000000
alphaticr.uncharger.aromatic	0.000000
alphaticr.uncharger.alphaticr	0.000000
alphaticr.negativecharger.uncharger	0.000000
alphaticr.negativecharger.negativecharger	0.000000
alphaticr.negativecharger.postivecharger	0.000000
aromatic.aromatic	0.000000
alphaticr.uncharger	0.000000
hydrophobicity_PRAM900101.Tr2332	0.000000
WC	0.000000
WR	0.000000
WQ	0.000000
WP	0.000000
WN	0.000000
WM	0.000000
WK	0.000000
WI	0.000000
WH	0.000000
WG	0.000000
WF	0.000000
WE	0.000000
WA	0.000000
WT	0.000000
VY	0.000000
VW	0.000000
VV	0.000000
VT	0.000000
VS	0.000000
VR	0.000000
VQ	0.000000
VP	0.000000
VN	0.000000
VM	0.000000
VL	0.000000
WS	0.000000
WV	0.000000
alphaticr.negativecharger	0.000000
YN	0.000000
alphaticr.postivecharger	0.000000
alphaticr.aromatic	0.000000
alphaticr.alphaticr	0.000000
YY	0.000000
YW	0.000000
YV	0.000000
YT	0.000000
YS	0.000000
YR	0.000000
YQ	0.000000
YP	0.000000
YM	0.000000
WW	0.000000
YL	0.000000
YK	0.000000
YI	0.000000
YH	0.000000
YG	0.000000
YF	0.000000
YE	0.000000
YD	0.000000
YC	0.000000
YA	0.000000
WY	0.000000
aromatic.negativecharger.aromatic	0.000000
aromatic.negativecharger.postivecharger	0.000000
aromatic.negativecharger.negativecharger	0.000000
uncharger.negativecharger.postivecharger	0.000000
hydrophobicity_ARGP820101.G2	0.000000
hydrophobicity_ARGP820101.G1	0.000000
hydrophobicity_PRAM900101.G2	0.000000
hydrophobicity_PRAM900101.G1	0.000000
uncharger.uncharger.uncharger	0.000000
uncharger.uncharger.negativecharger	0.000000
uncharger.uncharger.postivecharger	0.000000
uncharger.uncharger.aromatic	0.000000
uncharger.uncharger.alphaticr	0.000000
uncharger.negativecharger.uncharger	0.000000
uncharger.negativecharger.negativecharger	0.000000
uncharger.negativecharger.aromatic	0.000000
hydrophobicity_ZIMJ680101.G2	0.000000
uncharger.negativecharger.alphaticr	0.000000
uncharger.postivecharger.uncharger	0.000000
uncharger.postivecharger.negativecharger	0.000000
uncharger.postivecharger.postivecharger	0.000000
uncharger.postivecharger.aromatic	0.000000
uncharger.postivecharger.alphaticr	0.000000
uncharger.aromatic.negativecharger	0.000000
uncharger.aromatic.postivecharger	0.000000
uncharger.aromatic.aromatic	0.000000
uncharger.aromatic.alphaticr	0.000000
uncharger.alphaticr.uncharger	0.000000
hydrophobicity_ARGP820101.G3	0.000000
hydrophobicity_ZIMJ680101.G3	0.000000
aromatic.negativecharger.uncharger	0.000000
polarizability.G3	0.000000
hydrophobicity_PRAM900101.Tr1331	0.000000
hydrophobicity_PRAM900101.Tr1221	0.000000
solventaccess.G3	0.000000
solventaccess.G2	0.000000
solventaccess.G1	0.000000
secondarystruct.G3	0.000000
secondarystruct.G2	0.000000
secondarystruct.G1	0.000000
charge.G3	0.000000
charge.G2	0.000000
charge.G1	0.000000
polarizability.G2	0.000000
hydrophobicity_PONP930101.G1	0.000000
polarity.G3	0.000000
polarity.G1	0.000000
normwaalsvolume.G3	0.000000
normwaalsvolume.G2	0.000000
hydrophobicity_FASG890101.G3	0.000000
hydrophobicity_FASG890101.G2	0.000000
hydrophobicity_FASG890101.G1	0.000000
hydrophobicity_ENGD860101.G3	0.000000
hydrophobicity_ENGD860101.G1	0.000000
hydrophobicity_CASG920101.G2	0.000000
hydrophobicity_CASG920101.G1	0.000000
uncharger.alphaticr.negativecharger	0.000000
uncharger.alphaticr.postivecharger	0.000000
uncharger.alphaticr.aromatic	0.000000
postivecharger.aromatic.negativecharger	0.000000
postivecharger.negativecharger.uncharger	0.000000
postivecharger.negativecharger.negativecharger	0.000000
postivecharger.negativecharger.postivecharger	0.000000
postivecharger.negativecharger.aromatic	0.000000
postivecharger.negativecharger.alphaticr	0.000000
postivecharger.postivecharger.uncharger	0.000000
postivecharger.postivecharger.negativecharger	0.000000
postivecharger.postivecharger.postivecharger	0.000000
postivecharger.postivecharger.aromatic	0.000000
postivecharger.postivecharger.alphaticr	0.000000
postivecharger.aromatic.uncharger	0.000000
postivecharger.aromatic.postivecharger	0.000000
uncharger.alphaticr.alphaticr	0.000000
postivecharger.aromatic.aromatic	0.000000
postivecharger.aromatic.alphaticr	0.000000
postivecharger.alphaticr.negativecharger	0.000000
postivecharger.alphaticr.postivecharger	0.000000
postivecharger.alphaticr.aromatic	0.000000
postivecharger.alphaticr.alphaticr	0.000000
aromatic.uncharger.uncharger	0.000000
aromatic.uncharger.negativecharger	0.000000
aromatic.uncharger.postivecharger	0.000000
aromatic.uncharger.aromatic	0.000000
aromatic.uncharger.alphaticr	0.000000
postivecharger.uncharger.aromatic	0.000000
postivecharger.uncharger.negativecharger	0.000000
postivecharger.uncharger.uncharger	0.000000
negativecharger.alphaticr.alphaticr	0.000000
negativecharger.uncharger.uncharger	0.000000
negativecharger.uncharger.negativecharger	0.000000
negativecharger.uncharger.postivecharger	0.000000
negativecharger.uncharger.aromatic	0.000000
negativecharger.uncharger.alphaticr	0.000000
negativecharger.negativecharger.uncharger	0.000000
negativecharger.negativecharger.negativecharger	0.000000
negativecharger.negativecharger.postivecharger	0.000000
negativecharger.negativecharger.aromatic	0.000000
negativecharger.negativecharger.alphaticr	0.000000
negativecharger.postivecharger.uncharger	0.000000
negativecharger.postivecharger.negativecharger	0.000000
negativecharger.postivecharger.postivecharger	0.000000
negativecharger.postivecharger.aromatic	0.000000
negativecharger.postivecharger.alphaticr	0.000000
negativecharger.aromatic.uncharger	0.000000
negativecharger.aromatic.negativecharger	0.000000
negativecharger.aromatic.postivecharger	0.000000
negativecharger.aromatic.aromatic	0.000000
negativecharger.aromatic.alphaticr	0.000000
negativecharger.alphaticr.uncharger	0.000000
negativecharger.alphaticr.negativecharger	0.000000
negativecharger.alphaticr.postivecharger	0.000000
QF.gap5	0.000000
QD.gap5	0.000000
GD.gap3	0.000000
AP.gap4	0.000000
CF.gap4	0.000000
CE.gap4	0.000000
CD.gap4	0.000000
CC.gap4	0.000000
CA.gap4	0.000000
AY.gap4	0.000000
AW.gap4	0.000000
AT.gap4	0.000000
AS.gap4	0.000000
AR.gap4	0.000000
AQ.gap4	0.000000
AN.gap4	0.000000
CH.gap4	0.000000
AL.gap4	0.000000
AK.gap4	0.000000
AI.gap4	0.000000
AH.gap4	0.000000
AG.gap4	0.000000
AF.gap4	0.000000
AE.gap4	0.000000
AD.gap4	0.000000
AC.gap4	0.000000
YY.gap3	0.000000
YW.gap3	0.000000
CG.gap4	0.000000
CI.gap4	0.000000
YT.gap3	0.000000
DC.gap4	0.000000
DQ.gap4	0.000000
DP.gap4	0.000000
DN.gap4	0.000000
DM.gap4	0.000000
DL.gap4	0.000000
DI.gap4	0.000000
DH.gap4	0.000000
DG.gap4	0.000000
DF.gap4	0.000000
DE.gap4	0.000000
DD.gap4	0.000000
DA.gap4	0.000000
CK.gap4	0.000000
CY.gap4	0.000000
CW.gap4	0.000000
CV.gap4	0.000000
CT.gap4	0.000000
CS.gap4	0.000000
CR.gap4	0.000000
CQ.gap4	0.000000
CP.gap4	0.000000
CN.gap4	0.000000
CM.gap4	0.000000
CL.gap4	0.000000
YV.gap3	0.000000
YR.gap3	0.000000
TV.gap3	0.000000
VN.gap3	0.000000
WD.gap3	0.000000
WC.gap3	0.000000
WA.gap3	0.000000
VY.gap3	0.000000
VW.gap3	0.000000
VV.gap3	0.000000
VT.gap3	0.000000
VS.gap3	0.000000
VR.gap3	0.000000
VQ.gap3	0.000000
VP.gap3	0.000000
VM.gap3	0.000000
WF.gap3	0.000000
VL.gap3	0.000000
VK.gap3	0.000000
VI.gap3	0.000000
VH.gap3	0.000000
VG.gap3	0.000000
VF.gap3	0.000000
VE.gap3	0.000000
VD.gap3	0.000000
VC.gap3	0.000000
VA.gap3	0.000000
TY.gap3	0.000000
WE.gap3	0.000000
WG.gap3	0.000000
YQ.gap3	0.000000
WY.gap3	0.000000
YM.gap3	0.000000
YL.gap3	0.000000
YK.gap3	0.000000
YI.gap3	0.000000
YH.gap3	0.000000
YG.gap3	0.000000
YF.gap3	0.000000
YE.gap3	0.000000
YD.gap3	0.000000
YC.gap3	0.000000
YA.gap3	0.000000
WW.gap3	0.000000
WH.gap3	0.000000
WV.gap3	0.000000
WT.gap3	0.000000
WS.gap3	0.000000
WR.gap3	0.000000
WQ.gap3	0.000000
WP.gap3	0.000000
WN.gap3	0.000000
WM.gap3	0.000000
WL.gap3	0.000000
WK.gap3	0.000000
WI.gap3	0.000000
DR.gap4	0.000000
DS.gap4	0.000000
DT.gap4	0.000000
HN.gap4	0.000000
IE.gap4	0.000000
ID.gap4	0.000000
IC.gap4	0.000000
IA.gap4	0.000000
HY.gap4	0.000000
HW.gap4	0.000000
HV.gap4	0.000000
HS.gap4	0.000000
HR.gap4	0.000000
HQ.gap4	0.000000
HP.gap4	0.000000
HM.gap4	0.000000
IG.gap4	0.000000
HL.gap4	0.000000
HK.gap4	0.000000
HI.gap4	0.000000
HH.gap4	0.000000
HG.gap4	0.000000
HF.gap4	0.000000
HE.gap4	0.000000
HD.gap4	0.000000
HC.gap4	0.000000
HA.gap4	0.000000
GY.gap4	0.000000
IF.gap4	0.000000
IH.gap4	0.000000
DV.gap4	0.000000
KC.gap4	0.000000
KP.gap4	0.000000
KN.gap4	0.000000
KM.gap4	0.000000
KL.gap4	0.000000
KK.gap4	0.000000
KI.gap4	0.000000
KH.gap4	0.000000
KG.gap4	0.000000
KF.gap4	0.000000
KE.gap4	0.000000
KD.gap4	0.000000
KA.gap4	0.000000
II.gap4	0.000000
IY.gap4	0.000000
IW.gap4	0.000000
IV.gap4	0.000000
IT.gap4	0.000000
IS.gap4	0.000000
IR.gap4	0.000000
IQ.gap4	0.000000
IP.gap4	0.000000
IN.gap4	0.000000
IM.gap4	0.000000
IK.gap4	0.000000
GW.gap4	0.000000
GT.gap4	0.000000
GS.gap4	0.000000
EM.gap4	0.000000
FC.gap4	0.000000
FA.gap4	0.000000
EY.gap4	0.000000
EW.gap4	0.000000
EV.gap4	0.000000
ET.gap4	0.000000
ES.gap4	0.000000
ER.gap4	0.000000
EQ.gap4	0.000000
EP.gap4	0.000000
EN.gap4	0.000000
EL.gap4	0.000000
GQ.gap4	0.000000
EK.gap4	0.000000
EI.gap4	0.000000
EH.gap4	0.000000
EG.gap4	0.000000
EF.gap4	0.000000
EE.gap4	0.000000
ED.gap4	0.000000
EC.gap4	0.000000
EA.gap4	0.000000
DY.gap4	0.000000
DW.gap4	0.000000
FD.gap4	0.000000
FE.gap4	0.000000
FF.gap4	0.000000
FG.gap4	0.000000
GP.gap4	0.000000
GN.gap4	0.000000
GM.gap4	0.000000
GL.gap4	0.000000
GI.gap4	0.000000
GH.gap4	0.000000
GF.gap4	0.000000
GE.gap4	0.000000
GD.gap4	0.000000
GC.gap4	0.000000
FW.gap4	0.000000
FV.gap4	0.000000
FT.gap4	0.000000
FS.gap4	0.000000
FR.gap4	0.000000
FQ.gap4	0.000000
FP.gap4	0.000000
FN.gap4	0.000000
FM.gap4	0.000000
FL.gap4	0.000000
FK.gap4	0.000000
FI.gap4	0.000000
FH.gap4	0.000000
TW.gap3	0.000000
TT.gap3	0.000000
KR.gap4	0.000000
KT.gap3	0.000000
LL.gap3	0.000000
LI.gap3	0.000000
LH.gap3	0.000000
LG.gap3	0.000000
Integer_Fourier_18	0.000000
LD.gap3	0.000000
LC.gap3	0.000000
LA.gap3	0.000000
KY.gap3	0.000000
KW.gap3	0.000000
KV.gap3	0.000000
KS.gap3	0.000000
LN.gap3	0.000000
KR.gap3	0.000000
KQ.gap3	0.000000
KP.gap3	0.000000
KN.gap3	0.000000
KM.gap3	0.000000
KK.gap3	0.000000
KH.gap3	0.000000
KG.gap3	0.000000
KF.gap3	0.000000
KE.gap3	0.000000
KD.gap3	0.000000
LM.gap3	0.000000
LP.gap3	0.000000
KA.gap3	0.000000
MH.gap3	0.000000
MV.gap3	0.000000
MT.gap3	0.000000
MS.gap3	0.000000
MR.gap3	0.000000
MQ.gap3	0.000000
MP.gap3	0.000000
MN.gap3	0.000000
MM.gap3	0.000000
ML.gap3	0.000000
MK.gap3	0.000000
MI.gap3	0.000000
MG.gap3	0.000000
LQ.gap3	0.000000
MF.gap3	0.000000
ME.gap3	0.000000
MD.gap3	0.000000
MC.gap3	0.000000
MA.gap3	0.000000
LY.gap3	0.000000
LW.gap3	0.000000
LV.gap3	0.000000
LT.gap3	0.000000
LS.gap3	0.000000
LR.gap3	0.000000
KC.gap3	0.000000
IY.gap3	0.000000
TS.gap3	0.000000
GW.gap3	0.000000
HL.gap3	0.000000
HK.gap3	0.000000
HI.gap3	0.000000
HH.gap3	0.000000
HG.gap3	0.000000
HF.gap3	0.000000
HE.gap3	0.000000
HD.gap3	0.000000
HC.gap3	0.000000
HA.gap3	0.000000
GY.gap3	0.000000
GT.gap3	0.000000
HN.gap3	0.000000
GR.gap3	0.000000
GQ.gap3	0.000000
GP.gap3	0.000000
GN.gap3	0.000000
GM.gap3	0.000000
GL.gap3	0.000000
GK.gap3	0.000000
GI.gap3	0.000000
GG.gap3	0.000000
GF.gap3	0.000000
GE.gap3	0.000000
HM.gap3	0.000000
HP.gap3	0.000000
IW.gap3	0.000000
IH.gap3	0.000000
IV.gap3	0.000000
IT.gap3	0.000000
IS.gap3	0.000000
IR.gap3	0.000000
IQ.gap3	0.000000
IP.gap3	0.000000
IN.gap3	0.000000
IM.gap3	0.000000
IL.gap3	0.000000
IK.gap3	0.000000
II.gap3	0.000000
IG.gap3	0.000000
HQ.gap3	0.000000
IF.gap3	0.000000
IE.gap3	0.000000
ID.gap3	0.000000
IC.gap3	0.000000
IA.gap3	0.000000
HY.gap3	0.000000
HW.gap3	0.000000
HV.gap3	0.000000
HT.gap3	0.000000
HS.gap3	0.000000
HR.gap3	0.000000
MW.gap3	0.000000
MY.gap3	0.000000
NA.gap3	0.000000
RQ.gap3	0.000000
SF.gap3	0.000000
SE.gap3	0.000000
SD.gap3	0.000000
SC.gap3	0.000000
SA.gap3	0.000000
RY.gap3	0.000000
RW.gap3	0.000000
RV.gap3	0.000000
RT.gap3	0.000000
RS.gap3	0.000000
RR.gap3	0.000000
RP.gap3	0.000000
SH.gap3	0.000000
RN.gap3	0.000000
RM.gap3	0.000000
RL.gap3	0.000000
RK.gap3	0.000000
RI.gap3	0.000000
RH.gap3	0.000000
RG.gap3	0.000000
RF.gap3	0.000000
RE.gap3	0.000000
RD.gap3	0.000000
RC.gap3	0.000000
SG.gap3	0.000000
SI.gap3	0.000000
NC.gap3	0.000000
TC.gap3	0.000000
TR.gap3	0.000000
TQ.gap3	0.000000
TP.gap3	0.000000
TM.gap3	0.000000
TL.gap3	0.000000
TK.gap3	0.000000
TI.gap3	0.000000
TH.gap3	0.000000
TG.gap3	0.000000
TF.gap3	0.000000
TE.gap3	0.000000
TA.gap3	0.000000
SK.gap3	0.000000
SY.gap3	0.000000
SW.gap3	0.000000
SV.gap3	0.000000
ST.gap3	0.000000
SS.gap3	0.000000
SR.gap3	0.000000
SQ.gap3	0.000000
SP.gap3	0.000000
SN.gap3	0.000000
SM.gap3	0.000000
SL.gap3	0.000000
RA.gap3	0.000000
QY.gap3	0.000000
QW.gap3	0.000000
NT.gap3	0.000000
PI.gap3	0.000000
PH.gap3	0.000000
PG.gap3	0.000000
PF.gap3	0.000000
PE.gap3	0.000000
PD.gap3	0.000000
PC.gap3	0.000000
PA.gap3	0.000000
NY.gap3	0.000000
NW.gap3	0.000000
NV.gap3	0.000000
NR.gap3	0.000000
QV.gap3	0.000000
NQ.gap3	0.000000
NP.gap3	0.000000
NN.gap3	0.000000
NM.gap3	0.000000
NL.gap3	0.000000
NK.gap3	0.000000
NI.gap3	0.000000
NH.gap3	0.000000
NF.gap3	0.000000
NE.gap3	0.000000
ND.gap3	0.000000
PK.gap3	0.000000
PL.gap3	0.000000
PM.gap3	0.000000
PN.gap3	0.000000
QT.gap3	0.000000
QS.gap3	0.000000
QR.gap3	0.000000
QQ.gap3	0.000000
QP.gap3	0.000000
QN.gap3	0.000000
QM.gap3	0.000000
QL.gap3	0.000000
QK.gap3	0.000000
QI.gap3	0.000000
QH.gap3	0.000000
QG.gap3	0.000000
QF.gap3	0.000000
QE.gap3	0.000000
QD.gap3	0.000000
QA.gap3	0.000000
PY.gap3	0.000000
PW.gap3	0.000000
PT.gap3	0.000000
PS.gap3	0.000000
PR.gap3	0.000000
PQ.gap3	0.000000
PP.gap3	0.000000
KQ.gap4	0.000000
KS.gap4	0.000000
QC.gap5	0.000000
FM.gap5	0.000000
GC.gap5	0.000000
GA.gap5	0.000000
FY.gap5	0.000000
FW.gap5	0.000000
FV.gap5	0.000000
FT.gap5	0.000000
FS.gap5	0.000000
FR.gap5	0.000000
FQ.gap5	0.000000
FP.gap5	0.000000
FN.gap5	0.000000
FL.gap5	0.000000
GE.gap5	0.000000
FK.gap5	0.000000
FI.gap5	0.000000
FH.gap5	0.000000
FF.gap5	0.000000
FE.gap5	0.000000
FD.gap5	0.000000
FC.gap5	0.000000
FA.gap5	0.000000
EY.gap5	0.000000
EW.gap5	0.000000
EV.gap5	0.000000
GD.gap5	0.000000
GF.gap5	0.000000
ES.gap5	0.000000
HC.gap5	0.000000
HR.gap5	0.000000
HQ.gap5	0.000000
HP.gap5	0.000000
HM.gap5	0.000000
HL.gap5	0.000000
HK.gap5	0.000000
HI.gap5	0.000000
HH.gap5	0.000000
HG.gap5	0.000000
HE.gap5	0.000000
HD.gap5	0.000000
HA.gap5	0.000000
GG.gap5	0.000000
GY.gap5	0.000000
GW.gap5	0.000000
GT.gap5	0.000000
GR.gap5	0.000000
GQ.gap5	0.000000
GP.gap5	0.000000
GN.gap5	0.000000
GM.gap5	0.000000
GK.gap5	0.000000
GI.gap5	0.000000
GH.gap5	0.000000
ET.gap5	0.000000
ER.gap5	0.000000
AT.gap5	0.000000
CM.gap5	0.000000
DC.gap5	0.000000
DA.gap5	0.000000
CY.gap5	0.000000
CW.gap5	0.000000
CV.gap5	0.000000
CT.gap5	0.000000
CS.gap5	0.000000
CR.gap5	0.000000
